Var1,Var2
0.940830138367443,0.757783090337747
0.808613116449267,0.708170723692788
0.734102665254144,0.505108842529689
0.999877082760029,0.363557974751927
0.98644525301035,0.706693012866132
0.999999832307061,0.521510371486615
1.92977867319042e-47,0.657808061694672
1,0.426163226877584
0.802621720969278,0.442812465748741
0.00100209723118818,0.312451845946006
0.0403744765098647,0.26039298257601
0.959608255444341,0.697337861412748
0.716031214434407,0.632869167436229
0.999114359443834,0.745076579109639
0.429192394557221,0.403517605481966
0.531625731459337,0.626107241540847
0.993361296301297,0.726404143382467
0.822914836887158,0.602005509829441
0.0011716632444733,0.21702670777907
0.0925361633082767,0.393617669165083
0.54430001353459,0.47720626379593
0.701947525132288,0.387578194985421
0.979423865659679,0.874053225435727
0.80382344385314,0.733992925066412
0.195372943584053,0.281192496098468
0.288310094827785,0.370201733233762
0.930621108651767,0.607087565124682
0.994215375537604,0.485293843018421
0.00925395112602693,0.594454092661015
0.0684203691566133,0.216920288557785
0.418478679779677,0.5827780291216
0.999663235957022,0.694258161425682
0.851560519602401,0.567276033400462
0.546044756614766,0.559302208255481
0.0243471625937575,0.378035796535871
0.103251161314901,0.190868187103238
0.315743146009293,0.569903617841464
0.164589037964184,0.51695057907152
0.00927665294825166,0.67114886344996
0.0436445426326733,0.47000437617141
0.117536403638761,0.347204025373009
0.972894212685259,0.735687187386758
0.971436416662947,0.782447305891341
2.29650032772382e-05,0.649710753384058
0.000510874173356806,0.223597058200837
0.197602197173168,0.34155583976139
0.0709760100751204,0.275536283758987
0.655306141952924,0.575750648507673
0.106204736493764,0.477531375466329
0.171203827389294,0.638003233460626
0.688813085200752,0.445889470095001
0.193217211857079,0.492534841893609
0.793694388354692,0.77245629238249
0.648562731074551,0.303263933613646
1.94808870984771e-33,0.789153950576185
0.999995943696661,0.30740050614092
0.830605256387094,0.797459795809232
0.43998851935526,0.569158356438875
0.403516695360392,0.595233786346209
0.643956083510446,0.639215381906644
0.999609544461374,0.515050490287442
0.149624418192675,0.356905817136506
0.999975041089462,0.727534446892102
0.00413578212394689,0.307702574368124
0.00256376022970421,0.398233437271909
0.0525704985504562,0.817387459357249
0.975120599135254,0.67703210008461
