Var1,Var2
0.847890923116566,0.889841125237933
0.863489033545378,0.901128011030309
0.829133102170636,0.963997694457882
0.947386679427715,0.888954888518074
0.199448331124889,0.448619629703083
0.998547230578599,0.980731005670301
0.792913282854453,0.850611213343209
0.0408310522690257,0.377299936605789
0.11796196170805,0.211050898772828
0.206399242410236,0.455238673508824
0.936118398622901,0.980388727050757
0.75221871373656,0.689689715283499
0.995103506728855,0.976473936094367
0.946323495109229,0.957047533858412
0.834416472634931,0.588612009653628
0.99582832379516,0.982711799273961
0.433268845542489,0.632924237562301
0.995984244215594,0.972335253808731
0.63801443789228,0.850079453336314
0.0524422808780461,0.512144600158412
0.978691194530045,0.971911548533441
0.693028431053862,0.837377643714741
0.0602998479564202,0.42281632278706
0.884171297214959,0.839983696954548
0.578674089377601,0.685575631103785
0.109963917501922,0.464011216338427
0.898558979546155,0.815070740557947
0.0698481301470033,0.0867566540758084
0.987386798794011,0.982893214331735
0.620430674228808,0.391982872487556
0.710823883186025,0.802803757123735
0.0160763551818746,0.201681581758238
0.773908144561231,0.733494770354933
0.230525010492658,0.296523923274424
0.0953061403162857,0.384119199646926
0.672131254540347,0.589539428270472
0.962210755911693,0.914272970331011
0.940865692724563,0.960470016608581
0.893639455205492,0.690369662754458
0.518685042992351,0.690684775754345
0.0930194718572984,0.542341761546638
0.162617774635661,0.195967958328584
0.98827557029559,0.961181247304334
0.393519761913089,0.647584643725944
0.899791493996972,0.737455287882331
0.532886157375514,0.684550737375025
0.0116017587570346,0.210366148366545
0.971312552313905,0.934877717436773
0.987086714426404,0.965286667249106
0.92514103157291,0.952289754103503
0.996600584997251,0.974699612988226
0.913306035555647,0.838228918589839
0.961202237305283,0.9674538601353
0.475467516404278,0.317107558034256
0.398558224346697,0.377683532279812
0.0213454651512273,0.123837523942176
0.982423984610056,0.912190676973957
0.995611170290851,0.974243089504806
0.995842579635268,0.989572599500371
0.933225675514382,0.67894887698482
0.0969950640181734,0.167250828600169
0.878548056317157,0.94174797983735
0.284934878661788,0.197315321770402
0.0247944644385809,0.0797409327629509
0.0162590812876688,0.158768118744877
0.975433221493721,0.923562603774184
0.744576610003036,0.676113863305168
0.999054286077111,0.998222996698222
0.999558290121501,0.994202185280912
0.413141295720742,0.451844063541472
0.226494741618124,0.596926105150048
0.990326189850166,0.952384579505798
0.0868041757448267,0.166251063123999
0.0614398940669722,0.344408112422211
0.987755430769536,0.951589605440137
0.926276100474018,0.898880728081978
0.177558190260398,0.566753258525308
0.41785366805513,0.405779222196357
0.531080964082426,0.780408597962076
0.176701653848831,0.730975069325794
0.038794750737741,0.125602120545365
0.0240962703321807,0.116303980480884
0.0988522256644163,0.548819403542304
0.00863792532828637,0.0301224920670989
0.901190090893991,0.917640125638814
0.0304885714096667,0.279838549451294
0.244579468318578,0.272307295999277
0.869871984222653,0.85244450598432
0.055538602302782,0.302349358920333
0.936665831147424,0.854700065290906
0.46302348693789,0.396601604675429
0.926648026721877,0.941742338957389
0.231055621055238,0.118234242024774
0.0318500522082861,0.148225709190134
0.58658967464653,0.892518104495316
0.283835976704617,0.349277413356335
0.414053459710699,0.499564579910643
0.578697304164951,0.796840150636832
0.892463896526597,0.742997713600501
0.323410125079329,0.274434562012707
0.911704043725116,0.906348405560801
0.958362827753829,0.771503992916372
0.0772098719186748,0.279023146245576
0.738458967344532,0.943049945286109
0.683142274154618,0.685860407388138
0.832708482562744,0.883686937623648
0.839647434485738,0.959174162657058
0.664568811856504,0.7105259851968
0.10622753127416,0.28089050338603
0.269793092737595,0.745971272505473
0.0571475478583105,0.126152861684858
0.416031622387917,0.422795677063104
0.00378312671761018,0.0250991744670115
0.680860021404817,0.395092068361063
0.0179650084460868,0.058703124973115
0.986337778509965,0.988030076592748
0.293348696512429,0.215139562753604
0.968728457757187,0.964652325031358
0.0111786777026135,0.150998119467163
0.031256092149762,0.0710740587944775
0.770262342612757,0.766664929791083
0.0682055458643981,0.394945490829354
0.423172683058859,0.381700807780666
0.522226971170415,0.401330759992755
0.197660761075618,0.421194166972224
0.993538614556522,0.945947492137966
0.0990444730831468,0.197315166383568
0.474704736744881,0.822504824953686
0.996478798994561,0.983528157023407
0.879797369618729,0.915914116823827
0.264686802993421,0.753103186714147
0.0456876767650791,0.0942705736430849
0.85419348695248,0.780133345781231
0.0189077833861717,0.121307287344491
0.776154442362752,0.463010557959528
