Var1,Var2
0.991356356504798,0.839519314496383
0.99825741403036,0.889565441221948
0.998530947693211,0.772908943357169
0.997377132020159,0.652766933221043
0.830154550044701,0.786192684827983
0.999954486948189,0.629908050137108
1.75606865982934e-28,0.766177931553011
1,0.583006150222049
0.263972730289874,0.513319552862027
0.000939073700514444,0.372908508949512
0.00452964826203081,0.405392891422
0.662502199509312,0.772017352084943
0.928639998484928,0.746520365067348
0.820628028019815,0.721475886575308
0.85640453613592,0.547066161619757
0.784004535314245,0.705755055084902
0.837192949541924,0.761611096273761
0.948334881055984,0.812388324505876
0.495891940091823,0.37089083604903
0.939266491603057,0.583233145994571
0.99570114468345,0.718021705796556
0.974075069151798,0.670738268106148
0.967639927731867,0.907184005030531
0.985675399750725,0.789792573200446
0.727377027977363,0.507337331354608
0.715519927530929,0.659096514682145
0.982241047183996,0.778125378173325
0.817532414017611,0.571720548804801
0.199633614414101,0.704658371981969
0.147068917120026,0.336330726816732
0.988494873903699,0.797906334428577
0.999695834316261,0.751621392983167
0.996870396730366,0.753625699367214
0.838433977275653,0.601336493651043
0.353690657531674,0.519666267316481
0.687621702697713,0.402384386002861
0.239254436676058,0.71855770799729
0.0783454213557259,0.743622101169263
0.02960493718155,0.711179856584879
0.0471224206767306,0.535593476031589
0.0179309385613517,0.536163486379789
0.499191460801145,0.855327311480406
0.615399975821575,0.808762711379945
0.000775101585945654,0.658489079965981
0.00360812728625363,0.292473271631441
0.665104846242387,0.484649025644831
0.288393371488915,0.434624835730779
0.977272782897543,0.785800869416845
0.980886158893164,0.63413527547916
0.976731846131822,0.75046195893087
0.997831426411398,0.683587805432591
0.959541051556042,0.604501463377343
0.973475375286584,0.891589920211564
0.958859148856632,0.47512519647898
1.17669717465727e-17,0.879948329120868
0.99999435237827,0.410707371608326
0.999624069507758,0.883145003228868
0.897648629458935,0.765160173020719
0.763375121276916,0.759716939871825
0.945066889564435,0.727378370477425
0.999431829319328,0.613919100266423
0.502627040227098,0.489158289990217
0.995772935344332,0.802238559483718
0.561046835781846,0.404050593776875
0.277259171570076,0.419479042260099
0.958570295124605,0.884485941335736
0.952472610143089,0.750178736707028
0.336638915264616,0.784678870477161
0.961268277195306,0.848260714838599
0.0593241576549272,0.500054476477365
0.245900959277522,0.626195076672783
0.802288990376887,0.846312299494463
0.0820877772714261,0.358659168982113
0.281238177567294,0.559458797907126
0.853530198207631,0.872032838255551
0.995940839797714,0.663855096760876
0.801324271070661,0.590176227008005
0.554599101098687,0.401112057531745
0.978660819440768,0.628916788386826
0.0157732097467711,0.358642092334338
0.98720250925786,0.578575047258818
0.0810619738966984,0.596056262586262
0.500074932448944,0.526425722474479
0.486269981185764,0.428334128740708
0.970702549918598,0.741477131807727
0.484791379503224,0.458070799581725
0.977047423619905,0.569400038491214
0.115642236173443,0.421127594935068
0.99660409023413,0.493217000455195
0.389095475527286,0.495901970439186
0.0288089130861116,0.671333362050372
0.0136220776448923,0.787454342822762
0.0300152424722319,0.590506893887097
0.732309698822334,0.445802181332517
0.932413827583614,0.736576705788803
0.98883150791714,0.689817063814502
0.975568727720671,0.517055299308851
0.947162913738934,0.532488389612641
0.989674209056473,0.56107093782482
2.046887607235e-05,0.372325883892003
0.0102469499603921,0.857243028361621
0.112494168013722,0.79668128314455
0.742198996122178,0.573250362487072
0.555011681312205,0.742481533379629
0.999506282857117,0.650118357227865
0.96372058989783,0.840244040978615
0.47852365290671,0.615173014977384
0.50206717285122,0.34377163130789
0.968875021036431,0.840866815968837
0.903464793901178,0.821067762589711
0.98905343716101,0.825318183054497
0.011418994971855,0.404521017271398
0.0325569478942679,0.710315418987496
0.00719890244308042,0.375125688186569
0.895499314493512,0.453965556581201
0.976043720869092,0.800469736570517
0.99095425391549,0.538579475577565
0.87519870459149,0.591237771399839
0.135177797281662,0.394268345675699
0.422297001071834,0.380484965041538
0.964203981302748,0.866388970087103
0.736629148088348,0.679957326583859
0.0850443119841141,0.34851311200836
0.726251101186904,0.75185327632734
0.660422072072145,0.714154923391151
0.364386451201405,0.480858253989128
0.582644317336655,0.391703571638612
0.530903465498657,0.37021400704578
0.997560516021009,0.811520472772447
0.448984068666371,0.86041953246061
0.0751305536658046,0.780077218599828
0.0708246582825206,0.500485717154975
0.0145452780002751,0.292920183461268
0.397061620308566,0.707576503996034
0.638344232316375,0.654248083649644
0.0431367245451203,0.439688918443804
0.273267406131016,0.891253947724619
0.091611874925532,0.477879201603007
0.840919655900284,0.754443525637574
0.571712369717099,0.779762608391762
0.904122791850245,0.80069190180705
0.834641941311402,0.820996929791261
0.000451765255045771,0.449725484198886
0.697568422539504,0.765738126563346
0.696358595106308,0.433791809016954
0.800476045068081,0.713195000887154
0.99085824635749,0.510432965932248
0.00176585639550036,0.280094879479874
0.0599263564499197,0.837549899766578
0.0193186854726584,0.652076666300028
0.980652423363588,0.885742650922678
0.473999095344274,0.827800621232219
0.71188928695324,0.614717730014781
0.0138476545608588,0.486052227819033
0.0113396542615991,0.806705820193839
0.00364877354194077,0.3792824883162
0.997394866971224,0.784623143980627
0.99998530427659,0.879589408658255
0.999920222693612,0.601546234183181
0.999008378441245,0.731733149040624
0.173857745712745,0.43654235064938
0.997763798333774,0.688517509263501
0.937557545838808,0.487790526773533
0.300476775903645,0.520211411372712
0.96858628993075,0.672267905191761
0.0305642225124361,0.490655804355917
0.00379536502406745,0.45026865913561
0.00505557112295156,0.315757601269242
0.537403956161264,0.467793656523689
0.0813189822576686,0.455301210603977
0.435716759705756,0.5603730351719
0.0893458459879586,0.671696789910402
0.0117926753511009,0.372979211968959
0.868274088412735,0.770407430879068
0.992740313436207,0.744303152525511
