"data..data.Time...17.....True_p","predicted_prob"
0.798077177539028,0.863276868947506
0.88255328126755,0.887909131646961
0.949170440863684,0.939277580939051
0.63484623373096,0.688963498955486
0.0234897844497016,0.196690087708643
0.985155294940405,0.950268825190357
0.740087841721932,0.774862671011124
0.0306861980011411,0.255323943816874
0.09046059029353,0.151534670174035
0.13310569287491,0.193520509814739
0.896386602192353,0.938556145692658
0.641866670523646,0.488097790542525
0.975523151413211,0.946048912531242
0.775655872132903,0.881191140571177
0.497043931856095,0.336671073801957
0.984772948550131,0.953194286758034
0.171583501687211,0.377516425407454
0.985335989649764,0.927583327443597
0.886694063224988,0.890766535877671
0.197257685069407,0.597157578783604
0.99512014335528,0.979667173476779
0.857906501394254,0.830537016165962
0.146472844820341,0.518615892057372
0.953302087153927,0.86449558330775
0.734180919988314,0.690422055363506
0.199008479960143,0.492628533122009
0.946844917250589,0.830715638194495
0.0285177953137471,0.0528667778096362
0.968355893999521,0.972629215366971
0.389861724728955,0.239203323866907
0.876442532826571,0.866437530949922
0.0450269142930263,0.314190872552466
0.908069479020816,0.826365889336548
0.25875802518295,0.346329876462304
0.109331568882995,0.395438850310673
0.704902898903594,0.554384672933403
0.830720334894315,0.835417172474638
0.754085377896199,0.920892806664529
0.618219974189085,0.566458332123428
0.488330447453903,0.548979000972511
0.0832662468740122,0.376345316300156
0.146747787008959,0.134468621516755
0.971432682109295,0.95937380026567
0.207457584491481,0.6453495319627
0.783661308366172,0.686323913524093
0.584419085854561,0.572649516305141
0.0142629720938565,0.120156372821701
0.976601227215125,0.91279846477158
0.965612780520468,0.95041542247152
0.819493101706652,0.927592660139379
0.990800129583985,0.959679079040824
0.848724967106744,0.782052843501639
0.929548279567809,0.960455119361372
0.325576684662768,0.212942444860435
0.547257593737698,0.543262284434981
0.0382626571882416,0.183255900229459
0.990287294126032,0.952196233338034
0.974443304905235,0.949771687114424
0.975763660170758,0.980764762186999
0.70140582143552,0.526391520262872
0.0589756818341021,0.10486110991733
0.80845094769968,0.900858077158103
0.188637335243213,0.178168510056354
0.0387995544874046,0.0862719754977773
0.025569391040432,0.185208915664065
0.984384311054557,0.949606851536882
0.728840984016531,0.597041344611496
0.998974430596247,0.997922265832221
0.999520972015234,0.992484826659395
0.474555214304386,0.52637420650498
0.273073684693225,0.656002388718562
0.992443330868835,0.971111967747959
0.0861219192817875,0.171030328330519
0.0609436893667512,0.320741833934792
0.987650520778518,0.961374961540565
0.877041526360376,0.829841366746474
0.109182672246716,0.375258836949711
0.289517572138366,0.215778131078655
0.776578803797125,0.738940167736264
0.397114915395384,0.654645461511395
0.110214886060062,0.10298344990432
0.0226586237822226,0.0760250055741403
0.0933812198370706,0.446805805268597
0.00811489505310708,0.0184368198044588
0.954284443006862,0.941101955774506
0.0671424801667083,0.357989122342861
0.425623610765102,0.359365168104525
0.935620206569121,0.882729487012031
0.113351598041662,0.352018080219605
0.969836182609616,0.877649563745029
0.171737093685515,0.350323694591251
0.752336947811856,0.929407238114401
0.067386293909584,0.104164542486453
0.259823424439046,0.218731544060698
0.93804248772003,0.934807310982704
0.808756245146099,0.486481277175113
0.517840489608288,0.603764361136184
0.676132309294514,0.863931367101369
0.926544694461446,0.827570506882689
0.339409920948419,0.411158385030399
0.917347420852324,0.957288072344335
0.961151113736756,0.886396410022026
0.234495000931484,0.344977208402927
0.911794666253115,0.960629317722007
0.88755670038985,0.791115572776748
0.738713507669334,0.771722552415555
0.748373084718806,0.90104197475352
0.529482900981501,0.39193397958397
0.455306613052005,0.48849144943512
0.722108239183752,0.880397813011242
0.29887570869418,0.264654679031107
0.292225783167051,0.423792823489154
0.00219598325572287,0.0409139590416106
0.552855307890081,0.459469629522312
0.0246875211744581,0.039048546855954
0.990088566806802,0.985508140847914
0.364836229130937,0.176454335670571
0.993538686329915,0.975918615741797
0.0531339794862968,0.237140218032744
0.13804522089084,0.101514254467334
0.850388259222286,0.803458070054641
0.110393299653124,0.417206669246767
0.554308341095802,0.390354230923704
