"data..data.Time...17.....True_p","predicted_prob"
0.01806038881775,0.135285826962565
0.38372952691305,0.265659077004546
0.458562618384846,0.933706993655626
0.968589430531721,0.743625238651726
0.810181288606731,0.661541217439302
0.997229163875029,0.993123093746643
0.895593603747691,0.873491614507563
0.936581661507905,0.967604408137794
0.914829970232644,0.607782393165182
0.580888595803193,0.898484737635632
0.368591066194329,0.801954799161481
0.742085100428574,0.73313131581803
0.621135839433508,0.897135842018603
0.212098065634706,0.674124726556579
0.869510472598737,0.900837816189067
0.974951280954522,0.946200257396498
0.753007681009192,0.861673956397519
0.984734650745463,0.807503779539026
0.99332756559827,0.989232581960623
0.90886045684415,0.936471583274448
0.986494348005253,0.909022563222437
0.474476470625665,0.775241500994373
0.693491368175773,0.959161479341004
0.966503049093904,0.858703785823322
0.984179872612714,0.99166805042207
0.526637200829526,0.787833722434501
0.940289923079816,0.854406862617257
0.459982633469466,0.177517729012127
0.87171488460129,0.803707126962
0.978820996794525,0.94233328722261
0.508085212225611,0.846752073954483
0.810561425566724,0.972851222627779
0.815533930911275,0.787761313935265
0.842610828429863,0.873819271114616
0.302263345330114,0.852501066971725
0.774270780918154,0.898190539080371
0.995701785922236,0.989495378697347
0.651809416078842,0.721944325812834
0.99950008113872,0.982554199976682
0.806426643727769,0.792532454958989
0.900637642945293,0.904107789348891
0.87791312660572,0.947591126477185
0.968203394452694,0.973851231073391
0.852968794552666,0.961472914698478
0.993380073852942,0.942354123839549
0.942383039496311,0.924832353055988
0.925735164358925,0.879001316432622
0.972487728512859,0.723867899457286
0.99320296948392,0.970846290647675
0.429168426906829,0.524879531884925
0.97941920794044,0.902550851714016
0.806338138552303,0.897958481985756
0.512809388916405,0.735873953852428
0.975298449476528,0.814334535376504
0.954427769993101,0.935004727143739
0.827311310336934,0.883000042282822
0.999103439410751,0.990841488507804
0.77066795826637,0.801344040687167
0.718073754956136,0.845002816343797
0.998900319187176,0.991290308933493
0.965653338897894,0.908308045078837
0.548556436687723,0.772436578302981
0.889500313483299,0.756557719069657
0.934966593849068,0.731982376312508
0.977016110207971,0.977037704851087
0.835638238784167,0.84830528598964
0.997926193097801,0.909582741906594
0.9400057798639,0.852651930926552
0.998769376227663,0.991790297839003
0.114291515573905,0.320950884137239
0.69079450998069,0.836935201422897
0.906692019881277,0.831769928687711
0.956921002002069,0.741594444866286
0.888735026428762,0.918253930579265
0.987126789232474,0.843563688376734
0.949181694566897,0.898692950030496
0.631584462724451,0.794935010626148
0.0185459358110941,0.0137592408733722
0.661521341340384,0.647654861481739
0.496661668097945,0.661257290909461
