"data..data.Time...17.....True_p","predicted_prob"
0.915710151955182,0.960364963375571
0.965619338798899,0.36743935923517
0.965827840478014,0.102035949690882
0.972047420419955,0.997966250839212
0.308905212836807,0.995872648507671
0.999502541286557,0.999980200081454
1.25972262268129e-30,6.42507386159686e-23
1,0.99999999999999
0.00256615388838279,0.682852631541345
0.0373401279735976,0.584196032182785
0.158087746568288,0.0729290107817954
0.987805615516856,0.822981808831905
0.973510833743264,0.186196793322855
0.928162334209034,0.890894289206898
0.943955461075307,0.0798001114722125
0.991389706732105,0.419420531554647
0.993906864762171,0.382765820715845
0.998285498173251,0.985390017029862
0.00108509140550133,0.192052271029083
0.0167911582638587,0.766936808030101
0.203676203803352,0.883997905171469
0.75920060166353,0.679268155138564
0.715032581014328,0.998231212122536
0.852377010337789,0.358171621377887
0.910828690245805,0.192310065476636
0.905918384483296,0.851198608087529
0.995299558387725,0.906749789409416
0.995971375650779,0.0726096185037184
0.932263460747369,0.0583818994327703
0.904891620088189,0.129632876639717
0.202657791677274,0.227051258896046
0.906741132560113,0.999945129301146
0.485144022298942,0.789393833775608
0.330436644611787,0.561763122042826
0.0494683503112601,0.274753530787899
0.173100770233436,0.0228020765328171
0.0888455176744405,0.51655366594438
0.0256785579102024,0.283413322576124
0.0093702219647704,0.94573743973818
0.239728108456595,0.919655079258557
0.104278232677187,0.470558252940826
0.864048728868346,0.845737361154911
0.105762156144081,0.985340263238733
5.73323260246442e-05,0.000392270151475076
0.000267586703836239,0.000949808028386342
0.156911869029287,0.400702844693297
0.0365896429055207,0.493742216402733
0.801180397618306,0.156293905979546
0.151310813076619,0.142681589454832
0.127274589074878,0.0721878558632066
0.615174059667346,0.935852224395861
0.968505138929609,0.59601748728902
0.979418393542798,0.974629851222134
0.967969275312007,0.388632777724184
3.07405529617458e-19,4.22541288253695e-16
0.999783863949227,0.99073806109345
0.985808882017129,0.976436465396392
0.848808182221366,0.917552660393015
0.673748936556026,0.988981126747414
0.916755314006156,0.804636355386992
0.998647139033862,0.94269560361722
0.297792463722807,0.959951293707852
0.989985646170633,0.382820494406157
0.0163528676626683,0.52951012543641
0.00496495557943797,0.828833934372471
0.231327444872349,0.956964815379257
0.999777351571133,0.354897043551227
0.991282181086198,0.602290475679478
0.99982020856968,0.994908984687192
0.0155615791262674,0.81251132013111
0.0755587350438574,0.963866766076717
0.50424442555377,0.987872316054418
0.0213794444384772,0.545569544230616
0.0872464093330084,0.817749016922392
0.587383714268096,0.344290196862412
0.974455781561503,0.299862464915006
0.38540899669593,0.989710422745912
0.162196791529734,0.0327306901019008
0.868670415763322,0.547937311165441
0.00230600504239871,0.245397354801085
0.917529154286434,0.477443430297268
0.000304922011824031,0.00642295422119008
0.00344683832671773,0.0918707045220176
0.00326222345579651,0.0563135779102318
0.10361230523103,0.790013636681325
0.00327195670006264,0.134344216364088
0.129303454216933,0.379148742074113
0.689853208682169,0.120197723505004
0.999799716312944,0.998765003158993
0.915496812803816,0.940999008870586
0.0185421852771726,0.200959972518407
0.0087189444030768,0.382771629076135
0.0193271663499492,0.836651708437548
0.999323416596995,0.813560688010184
0.99986576422628,0.540375235851195
0.999979081016131,0.937258595689699
0.15164132139479,0.752789120139377
0.0742831418350826,0.529015123908502
0.300228270506646,0.954806320516907
0.00656129258642876,0.0198320504047505
0.76961250279769,0.965584656993005
0.976132628319653,0.372823966323046
0.34411989244449,0.0390758397185231
0.185204555997683,0.918822003674076
0.997296866018732,0.999643849398589
0.478114974079886,0.9962064545014
0.0306763847836744,0.165806015980358
0.0336056304308022,0.194612364788711
0.80665329060508,0.965234350328878
0.556412135699558,0.994519477108577
0.923720608645165,0.49017758260516
0.013825898150862,0.226060739316351
0.0392424592658962,0.127563310177239
0.00872414165966973,0.194277375735293
0.996943241632952,0.0140448884511298
