"data..data.Time...17.....True_p","predicted_prob"
0.0284432865915762,0.167653790604732
0.497768327465537,0.174507043454861
0.574122412395332,0.865665002498269
0.911839343325612,0.884196774398408
0.588748758870728,0.747773618975049
0.99178413241832,0.983281368571001
0.818848679161757,0.776339501232641
0.88613486540063,0.973620516664884
0.84985438167602,0.608680180886982
0.793497323251567,0.861123861641046
0.618089893330679,0.895979204425993
0.888602865234052,0.785022660341276
0.768133432000447,0.881365737829186
0.35231117262365,0.726906918456761
0.930865873397628,0.787684420246615
0.950833964604704,0.893068729065626
0.602355589823774,0.756417546516281
0.969744607355132,0.856252701735238
0.987515244694719,0.978434987582777
0.841229893214195,0.896440502658667
0.974880175921372,0.897977530939108
0.514056183855056,0.74361024557752
0.726098149371642,0.89889597960113
0.97126971831322,0.872339496206607
0.988020931554833,0.985754911388993
0.595961805496714,0.862013324020538
0.954292369904573,0.889822580532522
0.379739592033306,0.181558296701752
0.830047797002942,0.883086324537153
0.970775771322774,0.898901597450469
0.759621764794616,0.802056822700998
0.92903275734465,0.972302677053558
0.931159656455917,0.819422946686056
0.84994085218203,0.843569806185308
0.314279037154011,0.793697609153174
0.783967564488518,0.858821935913781
0.994488935928577,0.991632573252465
0.593203701350727,0.825126026590415
0.999358325661113,0.990830936004175
0.872309152140275,0.869625983757855
0.936962003821758,0.963432242189389
0.92182389640955,0.89274744618319
0.96771577775468,0.970472898126193
0.850985980850166,0.912909625426885
0.993275872581361,0.964889053084538
0.882585659924284,0.82550381560571
0.851384649254751,0.886756419726997
0.942011746491419,0.855084680294006
0.988922429850429,0.99066511903397
0.31475099932552,0.510106898387483
0.966748736527113,0.869261959731554
0.806631328568009,0.782452706622714
0.513278723072476,0.785858615967369
0.975343667531025,0.921760964897086
0.890881017828825,0.883060825898337
0.651275185948263,0.892771227531102
0.997703354259973,0.973133696124935
0.660253310336175,0.833674369549837
0.595623732774052,0.863495985742588
0.998099946892013,0.992088798195461
0.963537509900989,0.907769217330653
0.533167984412677,0.78466417754834
0.883260419243946,0.755093955489867
0.956832225775595,0.929924784963367
0.984971047008826,0.986208108003479
0.886858884089698,0.873010086851638
0.994713215389573,0.957437583202288
0.859674452692719,0.898703238217283
0.996858641543031,0.985811659231467
0.164962292762949,0.165397674543259
0.773768145560503,0.898501214541746
0.937013234154043,0.754668109960784
0.917522066340265,0.868711127494775
0.800008137772526,0.897787392860302
0.974620604281046,0.885459107168071
0.966325585552356,0.881831753839765
0.724808265218594,0.89044272513521
0.0282126743599121,0.00957975154856812
0.704240077119303,0.746893654688385
0.545904502865941,0.774046641664961
0.903635035412436,0.747273851329907
0.971575250195142,0.919729901802904
0.404775441202006,0.744167183733933
0.941817830239014,0.812399362356767
0.952710138013526,0.896148175374284
0.988189082017587,0.992560345440907
0.959115291270822,0.951243235755219
0.886474449655064,0.897531669527728
0.784559798343662,0.852453145975736
0.951161302228779,0.848045762599361
0.6955191992843,0.849968329453087
0.561020535872704,0.817660077224596
0.822790889571587,0.358214834970406
0.531996188294198,0.747519343540456
0.428187957704637,0.869210199275851
0.876635160365033,0.840514668733346
0.777464547907087,0.764660168322075
0.382617919371256,0.744221154975552
0.859837104984867,0.768823859212215
0.931671423963834,0.768802558513091
0.796868306780741,0.897100076815145
0.925226564569232,0.874072581100596
0.770887643532636,0.643582206742127
0.0479698434789879,0.308555940320258
0.979899476456293,0.758958311346465
0.921083796865456,0.758274132966517
0.698118561079522,0.886420317146663
0.618178082835672,0.162804964594324
0.884656296905493,0.886385482793932
0.949460250577529,0.898380827591685
0.832593756326583,0.183370547334368
0.892133631121661,0.710799588299734
0.359810875683211,0.797193811667639
0.898477992046724,0.897926688681685
0.813678511546287,0.779331361648176
0.70334621314663,0.808336808361115
0.928381688242372,0.888764167363278
0.911120231162438,0.932810725688876
0.0637158896095102,0.190178534437145
0.831812966286864,0.798254102102624
0.912072330298516,0.890919826202946
0.0421956447956517,0.284092372053029
0.960185258843414,0.891538297926217
0.933373960042486,0.883016681677926
0.551198678392466,0.746275765249416
0.997197213980305,0.985050377054174
0.949666494510603,0.898285422686921
0.823298091801168,0.860034175402233
0.990526767533504,0.967738807483812
0.8855110023998,0.824084711314259
0.726159650029708,0.866278236171761
0.974398143402111,0.898044254836497
0.913110051486668,0.796364633080854
0.0911252704453079,0.385420783104945
0.890531918478883,0.828810850346711
0.923154975398035,0.811688598084126
0.73647270193612,0.767433721675692
0.890658129165824,0.865359124460774
0.72456805578222,0.862323851271857
0.557343713182211,0.721491824938313
0.993318944826429,0.9836041747929
0.795353615412386,0.770188621077625
0.688280181437778,0.898559870011692
0.949867298402798,0.895089745015514
0.797929553377429,0.828170928349341
0.0303393975072287,0.171196965660346
0.875396435226543,0.816630123359521
0.995648219072064,0.988328454058552
0.787147316547701,0.814718068854388
0.959089509725716,0.789011927237156
0.305643496326175,0.334556013947413
0.340273336840361,0.51097273941797
0.855965895348498,0.57451084065516
0.907933821778806,0.884481054518325
0.518812838873525,0.666776782246998
0.912365400322059,0.781564446777177
0.953239927937363,0.897658919404642
0.471752602390057,0.773293036083854
0.996103282321126,0.986914024676169
0.800876928816022,0.877998991791659
0.472000681781794,0.825481026361804
0.973059400177991,0.864721424474902
0.955732607577286,0.855638151051246
0.77497096680132,0.743060278482642
0.456144337758085,0.165664539343441
