Var1,Var2
0.992848562116651,0.808544247322764
0.998042901891024,0.849946474019155
0.999331187104593,0.907778894284169
0.877770549070423,0.886181510610818
0.0903804326919349,0.549261453527636
0.99636526231573,0.958659831062008
0.433299312176189,0.640363453282881
0.00842907765331294,0.297889014245534
0.0260117283028882,0.177182711987856
0.000678088279214991,0.143383289196337
0.0368243658388212,0.757240586427595
0.00785821978907313,0.259370898099508
0.797378288848962,0.536826088351705
0.254504625475222,0.336956804373108
0.0889047294186916,0.111362933819713
0.991705668288493,0.892173100346941
0.276892297786288,0.448752356812619
0.992014441298269,0.878226229695714
0.999324079864167,0.940848673313338
0.978913870301947,0.838121745443215
0.999974044437749,0.981325605513174
0.928198634441774,0.740965495097207
0.268704592664017,0.37415305849074
0.977633374009354,0.688454678393195
0.453411305212256,0.465946243999712
0.0694389717313137,0.354955270095962
0.842518166057159,0.549225943396923
0.00242583810820962,0.0245460532401293
0.717114442677124,0.639529298526742
0.0502710032050503,0.0859958066610464
0.99239793002812,0.838057157892372
0.464588403904504,0.383415077647249
0.994529102228926,0.789744256760799
0.863781485179289,0.671480147837261
0.690382092738353,0.750349346720224
0.977472841243417,0.846589179471719
0.150713455455875,0.700070194641186
0.0998191091710076,0.815219700743744
0.0553176069333241,0.417117053909894
0.00824341640477597,0.302221976823804
0.000790424280267484,0.253994259404878
0.00149562262970676,0.112001324030822
0.348822884518272,0.540407468302329
0.00410659859406658,0.17394295378211
0.0539828503599283,0.245744600356761
0.825307774510275,0.650714616795768
0.0463562901619519,0.288979427649132
0.992918652261463,0.878734790302865
0.999861363959166,0.96037357564547
0.999143122952065,0.946466783712125
0.999963848838108,0.971920332115756
0.954499062448306,0.631080050693535
0.980132240772947,0.853326510928102
0.643493208128095,0.272136607598913
0.919489998932933,0.312780911154739
0.273204309948284,0.15283114557781
0.99896301640748,0.734190247250171
0.827094832431546,0.584859472668245
0.834736690129976,0.734158487650087
0.227621651724622,0.152426663169371
0.171824182531982,0.238286302435129
0.933209331755548,0.858207906840675
0.434921588934966,0.276030758355847
0.798012397331507,0.450853742821471
0.719752583858875,0.541119935639649
0.9998379481721,0.951477468078734
