,True_p,Predicted_p
0,0.01806038881775,0.4408464570980377
1,0.38372952691305,0.7546138579385545
2,0.458562618384846,0.7805507325052373
3,0.968589430531721,0.9369541464420312
4,0.810181288606731,0.8872487232171768
5,0.997229163875029,0.9319040955956669
6,0.895593603747691,0.82914132384374
7,0.936581661507905,0.9472241500181567
8,0.914829970232644,0.7178178665544225
9,0.580888595803193,0.7772811559371693
10,0.368591066194329,0.6907775702180826
11,0.742085100428574,0.726970523721752
12,0.621135839433508,0.6029578642690622
13,0.212098065634706,0.6111582397538321
14,0.869510472598737,0.5817160114791298
15,0.974951280954522,0.8216900795650658
16,0.753007681009192,0.9138531117748055
17,0.984734650745463,0.7119345172860192
18,0.99332756559827,0.9610998077177563
19,0.90886045684415,0.8149838470059101
20,0.986494348005253,0.8802681843928293
21,0.474476470625665,0.7512431218525096
22,0.693491368175773,0.7704389330459221
23,0.966503049093904,0.9288170560443233
24,0.984179872612714,0.9247377889265104
25,0.526637200829526,0.7721488239067152
26,0.940289923079816,0.573483963695212
27,0.459982633469466,0.7351918367640627
28,0.87171488460129,0.9139832441821181
29,0.978820996794525,0.7652495747576032
30,0.508085212225611,0.6780768883877766
31,0.810561425566724,0.9686775168866303
32,0.815533930911275,0.7439773603171589
33,0.842610828429863,0.6248672907493137
34,0.302263345330114,0.5475454797969865
35,0.774270780918154,0.4894631208158362
36,0.995701785922236,0.9428038929004491
37,0.651809416078842,0.8783640541183239
38,0.99950008113872,0.9541748907929926
39,0.806426643727769,0.6629478699185204
40,0.900637642945293,0.9767142322079388
41,0.87791312660572,0.5253842012192872
42,0.968203394452694,0.9743423507649221
43,0.852968794552666,0.9599762660507245
44,0.993380073852942,0.9612656526382589
45,0.942383039496311,0.8746462891159352
46,0.925735164358925,0.8898854666791924
47,0.972487728512859,0.8569857691686182
48,0.99320296948392,0.9175401306779739
49,0.429168426906829,0.758589444729032
50,0.97941920794044,0.9098372436894344
51,0.806338138552303,0.7995533498751829
52,0.512809388916405,0.6930569210343862
53,0.975298449476528,0.7133305117974037
54,0.954427769993101,0.809965958024341
55,0.827311310336934,0.821202118730955
56,0.999103439410751,0.9814233942246154
57,0.77066795826637,0.8785802750619789
58,0.718073754956136,0.8220012812484276
59,0.998900319187176,0.9575952113956024
60,0.965653338897894,0.627030219479145
61,0.548556436687723,0.8209491852431253
62,0.889500313483299,0.8668909863482998
63,0.934966593849068,0.9103154603483045
64,0.977016110207971,0.9796311862870917
65,0.835638238784167,0.661126787697442
66,0.997926193097801,0.9953849166926376
67,0.9400057798639,0.964754442235308
68,0.998769376227663,0.9627516215713958
69,0.114291515573905,0.6333014533795832
70,0.69079450998069,0.9301780041880334
71,0.906692019881277,0.9284360289168645
