,True_p,Predicted_p
0,0.0284432865915762,0.45913620333377214
1,0.497768327465537,0.7320373207027998
2,0.574122412395332,0.7880753161766256
3,0.911839343325612,0.8393375752950089
4,0.588748758870728,0.8044974853918581
5,0.99178413241832,0.8933175633830661
6,0.818848679161757,0.7812250617583438
7,0.88613486540063,0.8141371137428471
8,0.84985438167602,0.6119584678095633
9,0.793497323251567,0.8968311481976712
10,0.618089893330679,0.7708162247340238
11,0.888602865234052,0.8613285943526016
12,0.768133432000447,0.8286965085837238
13,0.35231117262365,0.6905304534609716
14,0.930865873397628,0.818952688209871
15,0.950833964604704,0.6250909975103418
16,0.602355589823774,0.7828772853204358
17,0.969744607355132,0.5515748445199126
18,0.987515244694719,0.9402731853455893
19,0.841229893214195,0.7464315198109231
20,0.974880175921372,0.7756740138088781
21,0.514056183855056,0.6647566775076096
22,0.726098149371642,0.8421350741175769
23,0.97126971831322,0.954277507872273
24,0.988020931554833,0.9205780160598233
25,0.595961805496714,0.749795161150964
26,0.954292369904573,0.4984572914023446
27,0.379739592033306,0.6302637574033844
28,0.830047797002942,0.9318940578446258
29,0.970775771322774,0.6769952587645005
30,0.759621764794616,0.862512621045689
31,0.92903275734465,0.9837882479901292
32,0.931159656455917,0.8937195215971397
33,0.84994085218203,0.7581920789184524
34,0.314279037154011,0.5011217910600413
35,0.783967564488518,0.44980519599154456
36,0.994488935928577,0.8442230856727754
37,0.593203701350727,0.7957323998270841
38,0.999358325661113,0.9692909460799992
39,0.872309152140275,0.6550595428456307
40,0.936962003821758,0.9743424684840787
41,0.92182389640955,0.758031820422303
42,0.96771577775468,0.9365904277548329
43,0.850985980850166,0.9195550438162167
44,0.993275872581361,0.9247402436874338
45,0.882585659924284,0.8774789918757236
46,0.851384649254751,0.8522483116567056
47,0.942011746491419,0.7635932291978635
48,0.988922429850429,0.9421099145218516
49,0.31475099932552,0.683400579284451
50,0.966748736527113,0.8974233965370905
51,0.806631328568009,0.8094601066990315
52,0.513278723072476,0.6647419064198502
53,0.975343667531025,0.8601540645897573
54,0.890881017828825,0.5759702495004632
55,0.651275185948263,0.6281154236202657
56,0.997703354259973,0.9516023884098515
57,0.660253310336175,0.8400367775121499
58,0.595623732774052,0.7261696518485342
59,0.998099946892013,0.9474962614589761
60,0.963537509900989,0.5616714552824705
61,0.533167984412677,0.8507694344477686
62,0.883260419243946,0.8956670257138745
63,0.956832225775595,0.8145541989024251
64,0.984971047008826,0.9818427836561261
65,0.886858884089698,0.6616252057258194
66,0.994713215389573,0.9920135317380087
67,0.859674452692719,0.9056630659935337
68,0.996858641543031,0.8898538751918978
69,0.164962292762949,0.5774495606998072
70,0.773768145560503,0.9397619193199122
71,0.937013234154043,0.9254315893105546
72,0.917522066340265,0.8822284494665807
73,0.800008137772526,0.7395895089256849
74,0.974620604281046,0.8251240751386053
75,0.966325585552356,0.878486868029339
76,0.724808265218594,0.9035274855661253
77,0.0282126743599121,0.9750658563404454
78,0.704240077119303,0.7542508505503275
79,0.545904502865941,0.8401872483465427
80,0.903635035412436,0.8908496978706261
81,0.971575250195142,0.9586173430673758
82,0.404775441202006,0.8700559845875623
83,0.941817830239014,0.7889841472630632
84,0.952710138013526,0.8853640412527467
85,0.988189082017587,0.9759946617318646
86,0.959115291270822,0.8483765329612969
87,0.886474449655064,0.8427532104091454
88,0.784559798343662,0.7431253664321187
89,0.951161302228779,0.7001526070537922
90,0.6955191992843,0.5318305420228793
91,0.561020535872704,0.916365032249306
92,0.822790889571587,0.8153550994991523
93,0.531996188294198,0.8745950044062425
94,0.428187957704637,0.6796759967452258
95,0.876635160365033,0.5620092071040195
96,0.777464547907087,0.7348790296995367
97,0.382617919371256,0.8640048557171044
98,0.859837104984867,0.7757267377895504
99,0.931671423963834,0.9546044997833345
100,0.796868306780741,0.6979891218692655
101,0.925226564569232,0.8676839947504624
